2477,10SET,Tenset,2.34,-,1436282.0
2478,TUP,TenUp,0.02,-,129.0
2479,TENS,TenSpeed.finance,-,-,-
2480,TELL,Tellurion,-,-,-
2481,TCR,TecraCoin,0.38,-,250063.0
2482,THS,TechShares,-,-,-
2483,_TEAM,Team Finance,-,-,-
2484,TEA,Tea Token,0.2,-,454538.0
2485,_TAT,Tatcoin,-,-,-
2486,TAS,Tarush,-,-,-
2487,TAR,Tartarus,1.75,-,3257.0
2488,TGT,Target Coin,-,-,-
2489,TRDG,Tardigrades Finance,-,-,-
2490,TARA,Taraxa,0.04,-,2791553.0
2491,XTP,Tap,0.01,-,19800.0
2492,__TMT,Tamy Token,0.08,-,45004.0
2493,TLM,Talium,-,-,-
2494,TLR,Taler,0.01,-,19.0
2495,TTX,Talent Token,-,-,-
2496,TALAO,Talao,-,-,-
2497,TAN,Taklimakan Network,0.0,-,4170.0
2498,TAJ,TajCoin,-,-,-
2499,TAG,TagCoin,-,-,-
2500,_TACO,Taco Finance,0.05,-,2741.0
2501,__TTC,Tabs Tracking Chain,-,-,-
2502,TAAS,TaaS,-,-,-
2503,TYR,TYRdegen,-,-,-
2504,TWIST,TWIST,-,-,-
2505,TTV,TV-TWO,-,-,-
2506,___TTC,TTCRYPTO,0.7,-,992.0
2507,TTC,TTC Protocol,-,-,-
2508,TRO,TRUNK COIN,-,-,-
2509,TRXC,TRONCLASSIC,0.0,-,75.0
2510,_TFC,TRIFORCE,0.42,-,108932.0
2511,TORJ,TORJ,0.12,-,48115.0
2512,TON,TONToken,0.02,-,1408.0
2513,_TON,TON Crystal,0.58,-,120144.0
2514,TLAND,TOKENLAND,-,-,-
2515,IPM,TIMERS,-,-,-
2516,TF,TFchain,-,-,-
2517,TENA,TENA,-,-,-
2518,TEMCO,TEMCO,0.02,-,5204831.0
2519,TEAT,TEAL,-,-,-
2520,TFD,TE-FOOD,-,-,-
2521,TONE,TE-FOOD,0.06,-,205541.0
2522,TCN,TCOIN,-,-,-
2523,TBCC,TBCC Wallet,0.02,-,122186.0
2524,TAO,TAO token,0.29,-,184553.0
2525,TAGZ,TAGZ,-,-,-
2526,__AMP,Synereo,-,-,-
2527,SYNX,Syndicate,-,-,-
2528,XYM,Symbol,0.45,-,1300516.0
2529,SYM,SymVerse,0.08,-,14.0
2530,SET,Swytch Energy Token,-,-,-
2531,SWOP,Swop,16.93,-,75654.0
2532,SIC,Swisscoin,-,-,-
2533,SWIFT,SwiftCash,-,-,-
2534,SDX,Swapdex,0.25,-,798722.0
2535,SWSH,SwapShip RTC,-,-,-
2536,SPAZ,SwapCoinz,-,-,-
2537,SWAMP,Swampy,130.53,-,6367433.0
2538,BUCKS,SwagBucks,-,-,-
2539,SUTER,Suterusu,0.01,-,2606042.0
2540,SURGE,Surge token,-,-,-
2541,SUPRA,Supra Token,257.36,-,33217.0
2542,SSN,SuperSkyNet,-,-,-
2543,SUPERN,SuperNova Protocol,0.02,-,4510.0
2544,FLY,SuperFly,-,-,-
2545,ECT,SuperEdge,-,-,-
2546,SUPERBID,SuperBid,-,-,-
2547,SSJ,Super Saiya-jin,-,-,-
2548,SGCC,Super Game Chain,-,-,-
2549,SCV,Super CoinView Token,0.0,-,3123.0
2550,SBTC,Super Bitcoin,0.9,-,38660.0
2551,SUN,SunCoin,-,-,-
2552,_SUN,Sun,40.7,-,79930125.0
2553,SUM,Sumcoin,-,-,-
2554,_SGR,Sugar Exchange,-,-,-
2555,STC,Student Coin,0.03,-,1266713.0
2556,TRDL,Strudel Finance,2.9,-,22541.0
2557,SHMN,StrongHands Masternode,-,-,-
2558,SHND,StrongHands,-,-,-
2559,STRY,Strike Yield,-,-,-
2560,STRK,Strike Finance,52.47,-,18397479.0
2561,STRF,Strike Farm,-,-,-
2562,STM,Streamity,-,-,-
2563,SSH,StreamSpace,-,-,-
2564,NAH,Straya Coin,0.01,-,22.0
2565,STRN,Strain,0.12,-,8506.0
2566,STORM,Storm,-,-,-
2567,STQ,Storiqa,-,-,-
2568,STO,Storeum,-,-,-
2569,STONE,StoneCoin,-,-,-
2570,__STN,Stone Token,3.91,-,2750321.0
2571,SPD,Stipend,-,-,-
2572,_STN,Sting,-,-,-
2573,STN,Steneum,-,-,-
2574,XTC,Stellite,-,-,-
2575,XTL,Stellite,-,-,-
2576,XLPG,StellarPayGlobal,-,-,-
2577,XLB,StellarPay,-,-,-
2578,SHADE,Stellar SHADE,-,-,-
2579,STEEP,Steep,0.0,-,-
2580,PUNK,Steampunk Protocol,-,-,-
2581,SDD,SteadyNode,-,-,-
2582,SBS,StaysBASE,0.4,-,2775.0
2583,_STA,Statera ,0.11,-,147189.0
2584,_STR,Stater,1.39,-,774866.0
2585,STAC,StarterCoin,-,-,-
2586,START,Startcoin,-,-,-
2587,STA,Starta,-,-,-
2588,STGZ,Stargaze Protocol,0.01,-,1667.0
2589,KST,StarCoin,-,-,-
2590,STANLEY,Stanley Nickels Token,0.07,-,4772.0
2591,QQQF,Standard Crypto Fund,-,-,-
2592,SAS,Stand Share,-,-,-
2593,SAC,Stand Cash,-,-,-
2594,LABX,Stakinglab,-,-,-
2595,STKR,StakerDAO,0.2,-,2313.0
2596,STZEN,StakedZEN,74.25,-,1359.0
2597,SSX,StakeShare,0.0,-,-
2598,_STETH,StakeHound Staked Ether,-,-,-
2599,SCC3,StakeCube,1.2,-,24045.0
2600,_STAKE,Stake Token,-,-,-
2601,STAKD,Stakd Finance,0.05,-,5263.0
2602,_STACK,Stacker Ventures,29.61,-,32118.0
2603,SBIT,StackBIT,-,-,-
2604,STOL,Stabinol,0.61,-,323.0
2605,NUTS,Squirrel Finance,4.03,-,382494.0
2606,SQD,Squid Finance,0.0,-,1495.0
2607,SQRT,Sqrtle Finance,0.0,-,69087.0
2608,SPRTS,Sprouts,-,-,-
2609,SPRTZ,SpritzCoin,0.0,-,1.0
2610,SPRX,Sprint Coin,-,-,-
2611,SPRINK,Sprink,0.17,-,322.0
2612,SPRINGROLL,SpringRollToken,-,-,-
2613,SPR,SpreadCoin,0.0,-,110.0
2614,SPT,Spots,0.0,-,2656.0
2615,SPF,SportyCo,-,-,-
2616,SX,SportX,-,-,-
2617,SNL,Sport and Leisure,0.12,-,262415.0
2618,SPORE,Spore Finance,-,-,-
2619,_SPORE,Spore Engineering,3.88,-,14337.0
2620,SPG,Sponge Token,20.74,-,11766.0
2621,SHOPX,Splyt,2.46,-,5691701.0
2622,SPIKE,Spiking,-,-,-
2623,SPID,Spider Finance,-,-,-
2624,XID,Sphre AIR,-,-,-
2625,SAT,Sphere.,-,-,-
2626,SPEED,Speed Coin,0.0,-,-
2627,XSM,SpectrumCash,0.0,-,7.0
2628,XSPEC,Spectrecoin,-,-,-
2629,SXUT,Spectre.ai Utility Token,-,-,-
2630,SXDT,Spectre.ai Dividend Token,-,-,-
2631,SPARTA,Sparta.Finance,1.5,-,1470895.0
2632,SPRK,Sparkster,-,-,-
2633,SPRKL,Sparkle,0.0,-,91.0
2634,SFUEL,SparkPoint Fuel,0.18,-,347723.0
2635,FLR,Spark,1.65,-,1116265.0
2636,SPA,SpainCoin,0.02,-,119925.0
2637,PASTA,Spaghetti,-,-,-
2638,SCB,SpaceCowBoy,23.29,-,69470.0
2639,SCASH,SpaceCash,-,-,-
2640,SOGE,Space Hoge,-,-,-
2641,ZSEED,Sowing.Network,0.17,-,189747.0
2642,SVR,SovranoCoin,0.11,-,3.0
2643,SOVI,Sovi Token,9.21,-,423981.0
2644,SOVE,Soverain,0.0,-,49.0
2645,SBP,Sound Blockchain Protocol,-,-,-
2646,WSOTE,Soteria,4.6,-,2031985.0
2647,SPHTX,SophiaTX,-,-,-
2648,SONIQ,Soniq,-,-,-
2649,CUBE,Somnium Space Cubes,2.45,-,106863.0
2650,SBE,Sombe,0.0,-,-
2651,SCT,Soma,-,-,-
2652,SLD,Soldo,-,-,-
2653,XLR,Solaris,-,-,-
2654,SLR,SolarCoin,-,-,-
2655,SOJU,Soju Finance,0.03,-,1963.0
2656,SGR,Sogur,-,-,-
2657,___SCC,SoftChain,-,-,-
2658,SYFI,Soft Yearn,-,-,-
2659,SLINK,Soft Link,-,-,-
2660,_SBTC,Soft Bitcoin,0.01,-,1.0
2661,SODA,Soda Token,-,-,-
2662,_SOC,Soda Coin,0.02,-,2582256.0
2663,SFI,SocketFinance,2230.42,-,2504618.0
2664,SG,SocialGood,3.68,-,652564.0
2665,SOCC,SocialCoin,-,-,-
2666,SMM,Social Media Coin,-,-,-
2667,_SLT,Social Lending Token,-,-,-
2668,SCL,Social,0.05,-,1.0
2669,_SOS,SoarsFinance,-,-,-
2670,_SOAR,Soarcoin,-,-,-
2671,SOAK,Soak Token,0.29,-,16817.0
2672,XSG,Snowgem,-,-,-
2673,SNOB,SnowBall Token,-,-,-
2674,SNOV,Snovio,-,-,-
2675,SNIP,Snip,-,-,-
2676,SNPC,SnapCoin,-,-,-
2677,SMILE,Smile Token,3.02,-,123200.0
2678,STH,SmartHoldem,-,-,-
2679,_FOX,SmartFox,-,-,-
2680,SMC,SmartCoin,-,-,-
2681,RBTC,Smart Bitcoin,59574.39,-,118742.0
2682,INK2,Slinky Pro,0.18,-,512.0
2683,SLME,Slime Finance,6.28,-,813741.0
2684,SLEEP,Sleeping.Finance,-,-,-
2685,SKCH,Skychain,-,-,-
2686,SHB,SkyHub,0.02,-,254.0
2687,SKRP,Skraps,-,-,-
2688,SKI,Skillchain,0.02,-,1181.0
2689,SKRT,Skara,0.0,-,18627.0
2690,SDA,Six Domain Chain,-,-,-
2691,SIRX,Sirius,-,-,-
2692,_STV,Sint-Truidense Voetbalvereniging Fan Token,45.48,-,2247124.0
2693,SINE,Sinelock,-,-,-
2694,SPLB,SimpleBank,-,-,-
2695,_SSS,Simple Software Solutions,0.05,-,141.0
2696,SIMP,Simp,-,-,-
2697,SIM,Simmitri,-,-,-
2698,SWF,Silverwolf,-,-,-
2699,SLV,Silverway,0.0,-,24725.0
2700,SNTR,Silent Notary,-,-,-
2701,SICA,SignatureChain,-,-,-
2702,SATA,Signata,0.32,-,1000729.0
2703,SGN,Signals,-,-,-
2704,SIG,Signal Token,-,-,-
2705,EROWAN,Sifchain,0.89,-,901413.0
2706,SHRIMP,Shrimp.Finance,-,-,-
2707,SHPING,Shping Coin,-,-,-
2708,SHOW,Show,-,-,-
2709,SHORTY,Shorty,-,-,-
2710,SZC,ShopZcoin,-,-,-
2711,SHVR,Shivers,-,-,-
2712,SHPP,ShipItPro,0.06,-,77557.0
2713,SHIP,ShipChain,0.0,-,525.0
2714,SHE,ShineChain,0.0,-,231844.0
2715,POSH,Shill,-,-,-
2716,SHIFT,Shift,-,-,-
2717,SHIELD,Shield Protocol,7.0,-,30228.0
2718,SHICO,ShibaCorgi,-,-,-
2719,SHIB,Shiba Inu,0.0,-,6146.0
2720,_LOCK,Sherlock Security,-,-,-
2721,JEW,Shekel,-,-,-
2722,S,Sharpay,-,-,-
2723,SAK,Sharkcoin,-,-,-
2724,_SBIT,Sharkbit Finance,-,-,-
2725,SSS,Sharechain,-,-,-
2726,SEXC,ShareX,-,-,-
2727,_SHD,ShardingDAO,2.24,-,51760.0
2728,DOWS,Shadows Network ,1.87,-,1411857.0
2729,SHD,Shadetech,-,-,-
2730,__SCR,Seychellois Rupee ,-,-,-
2731,SEY,Seyblock,-,-,-
2732,SXC,SexCoin,-,-,-
2733,SETH,Sether,-,-,-
2734,SEED,Sesameseed,0.18,-,9558.0
2735,SERV,Serve,-,-,-
2736,SSL,Sergey Save Link,145.62,-,319.0
2737,SRNT,Serenity,-,-,-
2738,SEQ,Sequence,-,-,-
2739,SENSE,Sense,-,-,-
2740,SVB,Sendvibe,-,-,-
2741,SDRN,Senderon,-,-,-
2742,SEM,Semux,0.03,-,31.0
2743,SSC,SelfSell,-,-,-
2744,SEKO,Sekopay,-,-,-
2745,SHARE,Seigniorage Shares,0.16,-,49251.0
2746,SFUND,Seedify.fund,1.25,-,456779.0
2747,__SEED,Seed Venture ,0.03,-,914.0
2748,XSD,Seed Coin,-,-,-
2749,SCU,Securypto,-,-,-
2750,SYD,Security Donations,-,-,-
2751,STG,SecureTag,-,-,-
2752,SRC,SecureCoin,-,-,-
2753,SEPA,Secure Pad,41.54,-,5176767.0
2754,SVN,Secret Verification Network,-,-,-
2755,WSCRT,Secret,3.54,-,297493.0
2756,_SEAL,Seal Network,-,-,-
2757,SEAL,Seal Finance,-,-,-
2758,SEAH,Seahorse,-,-,-
2759,LYRA,Scrypta,-,-,-
2760,SCRL,Scroll,-,-,-
2761,SDAO,ScorpionDao,-,-,-
2762,SCORE,Scorecoin,-,-,-
2763,SCOL,Scolcoin,-,-,-
2764,SCIFI,Scifi.Finance,4.11,-,1152.0
2765,SCHO,Scholarship Coin,0.02,-,17782.0
2766,STT,Scatter.cx,-,-,-
2767,SCX,Scarcity,733.01,-,127154.0
2768,SWC,Scanet World Coin,-,-,-
2769,XLA,Scala,0.0,-,14326.0
2770,SVX,Savix,21.64,-,312667.0
2771,SNO,Savenode,0.0,-,19.0
2772,SVD,Savedroid,-,-,-
2773,_SET,Save Environment Token,-,-,-
2774,SATVG,SaturnV Gold,0.02,-,5512.0
2775,SATOS,Satowallet Shares,-,-,-
2776,SPY,Satopay Yield Token,1.94,-,357.0
2777,_SAR,Saren,0.06,-,134197.0
2778,SAPP,Sapphire,0.27,-,156740.0
2779,SAP,Sapotacoin,-,-,-
2780,SPN,Sapien,-,-,-
2781,SND,Sand Coin,-,-,-
2782,SAMURAIFI,Samurai Finance,-,-,-
2783,SLS,SaluS,30.42,-,6701.0
2784,_SALT,SaltSwap,0.41,-,70978.0
2785,SKR,Sakuracoin,-,-,-
2786,SAGA,SagaCoin,-,-,-
2787,SGA,Saga,-,-,-
2788,SAFEPLUS,SafePLUS,-,-,-
2789,SNBL,SafeNebula,5.73,-,350346.0
2790,SAFEMUSK,SafeMusk,-,-,-
2791,SAFEMOON,SafeMoon,0.0,-,115.0
2792,SAFEMETEOR,SafeMeteor,0.13,-,3512.0
2793,SAFECOMET,SafeComet,0.83,-,1792.0
2794,SCAP,SafeCapital,-,-,-
2795,XSTC,Safe Trade Coin,-,-,-
2796,SAFESTAR,Safe Star,-,-,-
2797,SAFEX,Safe Exchange Coin,-,-,-
2798,SAFECOM,Safe Community Token,0.0,-,10110.0
2799,SFR,Safari,0.0,-,850.0
2800,SCAT,Sad Cat Token,0.0,-,3025.0
2801,SWYFTT,SWYFT,0.04,-,6597.0
2802,SWAT,SWATCoin,-,-,-
2803,SURE,SURETY,-,-,-
2804,SUQA,SUQA,-,-,-
2805,SUP8EME,SUP8EME,4.69,-,4153.0
2806,SUB1X,SUB1X,-,-,-
2807,STV,STVKE Network,-,-,-
2808,STREAM,STREAMIT COIN,-,-,-
2809,STONK,STONK,0.01,-,1156.0
2810,STRS,STARS,-,-,-
2811,STAMP,STAMP,0.0,-,21.0
2812,STACS,STACS,-,-,-
2813,__SSS,SSS Finance,-,-,-
2814,SRE,SRE Token,-,-,-
2815,SRCOIN,SRCOIN,-,-,-
2816,SPUNGE,SPUNGE,0.01,-,568978.0
2817,_SPD,SPINDLE,-,-,-
2818,SPIN,SPIN Protocol,0.0,-,2691.0
2819,_SPDR,SPIDER VPS,-,-,-
2820,GSPI,SPI Governance,28.41,-,1036228.0
2821,SPACE,SPACE,0.22,-,7055.0
2822,SONO,SONO,0.01,-,105.0
2823,SNR,SONDER,-,-,-
2824,SKD,SOKUDO,-,-,-
2825,SOIL,SOILcoin,-,-,-
2826,SOBA,SOBA Token,0.23,-,650001.0
2827,SVT,SNVAULT,83.3,-,151560.0
2828,SMPL,SMPL Foundation,-,-,-
2829,SLOT,SLOT,-,-,-
2830,SLNV2,SLNV2,0.02,-,137856.0
2831,SISA,SISA,-,-,-
2832,SIN,SINOVATE,0.0,-,162031.0
2833,SMQ,SIMDAQ,-,-,-
2834,SST,SIMBA Storage Token,-,-,-
2835,XSH,SHIELD,0.0,-,8.0
2836,SHENG,SHENG,0.0,-,13.0
2837,SHAKE,SHAKE,2720.8,-,86753.0
2838,SHA,SHACoin,-,-,-
2839,SG20,SG20,0.12,-,48230.0
2840,SFM,SFMoney,0.07,-,278306.0
2841,SFCP,SF Capital,-,-,-
2842,SERO,SERO,0.36,-,11579230.0
2843,SENSO,SENSO,1.01,-,520230.0
2844,SEFI,SEFI,0.18,-,38068.0
2845,SEER,SEER,-,-,-
2846,SDCP,SDC Protocol,-,-,-
2847,SCHA,SChain Wallet,0.01,-,37.0
2848,SCRIV,SCRIV,0.0,-,73.0
2849,__SCC,SCC,1.2,-,1130.0
2850,SATV,SATURNV,0.0,-,228.0
2851,SATAN,SATAN FINANCE,0.07,-,2718.0
2852,SDY,SANDY,-,-,-
2853,SAM,SAMURAI,14.78,-,2614.0
2854,SAL,SALPay,-,-,-
2855,SAFE2,SAFE2,-,-,-
2856,S4F,S4FE,0.02,-,2142797.0
2857,SFG,S.Finance,1.13,-,589406.0
2858,RUZE,Ruze Finance,-,-,-
2859,RUC,Rush,0.33,-,5.0
2860,IDRT,Rupiah Token,-,-,-
2861,RUPEE,Rupee Token,1.2,-,702653.0
2862,RUP,Rupee,-,-,-
2863,RUPX,Rupaya,-,-,-
2864,RTK,Ruletka,-,-,-
2865,RPT,Rug Proof,0.27,-,17003.0
2866,RUG,Rug,-,-,-
2867,RBY,Rubycoin,0.18,-,529.0
2868,RUBY,Ruby Finance,-,-,-
2869,RBMC,Rubex Money,-,-,-
2870,RDF,Rubber Ducky Finance,-,-,-
2871,_RZN,Rozano Network,-,-,-
2872,ROC,Roxe Cash,0.24,-,307632.0
2873,KET,Rowket,0.16,-,415570.0
2874,RWN,Rowan Coin,0.03,-,314237.0
2875,ROUTE,Router Protocol,6.75,-,674276.0
2876,XRGE,RougeCoin,0.0,-,58880.0
2877,_RTC,Rothscoin,-,-,-
2878,RTH,Rotharium,1.64,-,180933.0
2879,_ROPE,Rope Token,0.51,-,106701.0
2880,ROOFS,Roofs,-,-,-
2881,ROK,Rokucoin,-,-,-
2882,RCKT,Rocket Token,-,-,-
2883,RKT,Rocket Fund,0.1,-,29.0
2884,_BUNNY,Rocket Bunny ,-,-,-
2885,ROX,Robotina,-,-,-
2886,RWS,Robonomics Web Services,-,-,-
2887,RC20,RoboCalls,0.0,-,65.0
2888,ROBO,Robo Token,0.03,-,1285.0
2889,BLITZ,Robo Blitz,8.12,-,21637.0
2890,ROBET,RoBET Coin,-,-,-
2891,RNG,Rng Coin,-,-,-
2892,RM,RiverMount,0.0,-,432.0
2893,RITO,Rito,-,-,-
2894,RISKMOON,Riskmoon,-,-,-
2895,_RISE,Rise,-,-,-
2896,_XPX,RipaEx,-,-,-
2897,RBT,Rimbit,-,-,-
2898,GRG,RigoBlock,-,-,-
2899,RGP,RigelToken,0.52,-,137792.0
2900,RICH,Rich Maker,3.44,-,11074.0
2901,RICE,RiceSwap,1.66,-,79757.0
2902,REW,Rewardiqa,-,-,-
2903,RDV,Reward,-,-,-
2904,XRE,RevolverCoin,-,-,-
2905,RVR,RevolutionVR,-,-,-
2906,RVIEW,ReviewBase,0.02,-,-
2907,ADAO,Revelation Finance,1.48,-,5146.0
2908,RVEL,Reveal.Finance,0.0,-,2572.0
2909,RIP,Rest In Pump,-,-,-
2910,RSP,Resoper,-,-,-
2911,RSC,Rescue Token,0.04,-,1906.0
2912,RPM,Repme,-,-,-
2913,RENTOO,Rentoo,-,-,-
2914,RTL,Rentledger,-,-,-
2915,RENT,Rent Token,-,-,-
2916,RNS,Renos,-,-,-
2917,REMIT,Remita Coin,11.19,-,1930.0
2918,RLX,Relex,-,-,-
2919,RLR,Relayer Network,-,-,-
2920,RGLS,Regulus Token,-,-,-
2921,REGI,Regium,-,-,-
2922,_RFR,Refract,-,-,-
2923,RFX,Reflex,-,-,-
2924,RFIV,Reflectiv,-,-,-
2925,RFIMAX,ReflectMax,-,-,-
2926,RFIII,Reflect 3,-,-,-
2927,REF,RefToken,-,-,-
2928,REEX,Reecore,0.0,-,24.0
2929,REDFISH,Redfishcoin,-,-,-
2930,REDN,Reden,-,-,-
2931,RED,Redcoin,-,-,-
2932,RTLP,Red Tulip,-,-,-
2933,RPX,Red Pulse,-,-,-
2934,RCVR,RecoverToken,0.07,-,13166.0
2935,RCD,Record,-,-,-
2936,RCSN,RecessionCoin,-,-,-
2937,REBL,Rebellious,-,-,-
2938,REB2,Rebased,-,-,-
2939,VIVE,Reavive,-,-,-
2940,REFI,Realfinance Network,0.02,-,19797.0
2941,RET,RealTract,0.0,-,2729.0
2942,RCT,RealChain,-,-,-
2943,RYI,ReadCommentInContractCode,0.01,-,4.0
2944,RTC,Read This Contract,2.14,-,219.0
2945,READ,Read,-,-,-
2946,RAVEN,Raven Protocol,-,-,-
2947,XRA,Ratecoin,0.04,-,4190.0
2948,RSPT,Rari Stable Pool Token,-,-,-
2949,RPEPE,Rare Pepe,0.04,-,1705.0
2950,RAP,Rapture,-,-,-
2951,RTM,Raptoreum,0.0,-,797.0
2952,RBG,Rankingball Gold,-,-,-
2953,RCO,Rampant Coin,-,-,-
2954,RAM,Ramifi,0.9,-,86549.0
2955,RAMEN,RamenSwap,0.84,-,94497.0
2956,RALLY,Rally,-,-,-
2957,RAK,Rake Finance,37.31,-,697411.0
2958,RSX,Raisex Token,-,-,-
2959,RAINI,Rainicorn,0.02,-,410240.0
2960,RAINBOW,RainbowToken,-,-,-
2961,YEM,Rainbow currency,-,-,-
2962,XRB,Rainbow,-,-,-
2963,RAI,Rai Reflex Index,3.06,-,2738918.0
2964,RAGE,Rage Fan,0.15,-,469952.0
2965,RADS,Radium,-,-,-
2966,RBBT,RabbitCoin,-,-,-
2967,RYIU,RYI Unity,0.05,-,198682.0
2968,RYIP,RYI Platinum,0.8,-,1092.0
2969,RXC,RXC,0.04,-,157.0
2970,RRC,RRCoin,-,-,-
2971,RPI,RPICoin,-,-,-
2972,RNX,ROONEX,-,-,-
2973,ROCO,ROIyal Coin,-,-,-
2974,ROAD,ROAD,0.01,-,114701.0
2975,RMPL,RMPL,1.09,-,133.0
2976,RINGX,RING X PLATFORM,0.18,-,4376619.0
2977,RIFT,RIFT Token,-,-,-
2978,RI,RI Token,0.17,-,181.0
2979,RGC,RG Coin,-,-,-
2980,RFBTC,RFbtc,-,-,-
2981,RFY,RFYield Finance,-,-,-
2982,RFIEXTREME,RFIextreme,-,-,-
2983,RESQ,RESQ Chain,-,-,-
2984,REOSC,REOSC Ecosystem,-,-,-
2985,REDI,REDi,-,-,-
2986,REAL,REAL,-,-,-
2987,RKN,RAKON,-,-,-
2988,_RAIN,RAIN Network,0.0,-,86.0
2989,_RAI,RAI Finance,2.36,-,20619464.0
2990,RAE,RAE Token,2.14,-,30797.0
2991,R34P,R34P,13.52,-,1526.0
2992,R2F,R2F,-,-,-
2993,QNO,Qyno,-,-,-
2994,QWARK,Qwark,-,-,-
2995,QURO,Qurito,-,-,-
2996,XQN,Quotient,-,-,-
2997,QCX,QuickX Protocol,0.04,-,119452.0
2998,QBIT,Qubitica,-,-,-
2999,QUBE,Qube,-,-,-
3000,QZF,Quartz.Finance,11.64,-,3515.0
3001,QRK,Quark,-,-,-
3002,QUAN,Quantis,0.0,-,6.0
3003,QTF,Quantfury,6.47,-,2765.0
3004,QNTU,Quanta,-,-,-
3005,QUAM,Quam Network,0.15,-,417657.0
3006,XQR,Qredit,-,-,-
3007,PMEER,Qitmeer,0.02,-,221527.0
3008,QI,QiSwap,0.61,-,95205.0
3009,QCORE,Qcore.Finance,-,-,-
3010,EQC,Qchain,-,-,-
3011,QBIC,Qbic,-,-,-
3012,QBO,Qabio,-,-,-
3013,QUSD,QUSD,-,-,-
3014,QUIN,QUINADS,-,-,-
3015,QBZ,QUEENBEE,0.01,-,8540318.0
3016,_QQQ,QQQ Finance,-,-,-
3017,QPY,QPay,-,-,-
3018,QOOB,QOOBER,0.04,-,1834.0
3019,QC,QCash,-,-,-
3020,QBS,QBASE,-,-,-
3021,QDAO,Q DAO Governance token v1.0,12.63,-,8908.0
3022,PGOLD,Pyrrhos Gold Token,-,-,-
3023,PYRK,Pyrk,-,-,-
3024,PYX,Pyrex Coin,-,-,-
3025,PBPRV,PyraBank,-,-,-
3026,PYLNT,Pylon Network,-,-,-
3027,PYLON,Pylon Finance,295.18,-,7019.0
3028,PUT,PutinCoin,-,-,-
3029,PUREX,Purex,-,-,-
3030,VIDZ,PureVidz,-,-,-
3031,_PGT,PureGold,-,-,-
3032,PURA,Pura,-,-,-
3033,_PUNK,Punk,161947.04,-,18846.0
3034,PMP,Pumpy farm,96.06,-,57278.0
3035,PUMP,Pump Coin,-,-,-
3036,RUGZ,Pulltherug.Finance,17.84,-,4731.0
3037,PUS,Pulldogswap,-,-,-
3038,PUD,PuddleToken,-,-,-
3039,PINT,Pub Finance,0.42,-,238.0
3040,PTERIA,Pteria,3.96,-,187159.0
3041,PSY,Psychic,0.15,-,13851.0
3042,PRX,Proxynode,0.0,-,6.0
3043,XES,Proxeus,-,-,-
3044,VOCO,Provoco Token,-,-,-
3045,PROTON,Proton Coin,-,-,-
3046,PTT,Proton,0.0,-,129532.0
3047,_PFI,Protocol Finance,73.18,-,869.0
3048,PRN,Protean,-,-,-
3049,PROPHET,Prophet,0.09,-,13.0
3050,PSIX,ProperSix,0.0,-,6606.0
3051,PANE,Propane,177.5,-,139029.0
3052,POL,Proof Of Liquidity,0.17,-,703467.0
3053,P59,Prometheus 59,-,-,-
3054,WIKEN,Project WITH,0.05,-,34.0
3055,SENPAI,Project Senpai,2.96,-,51166.0
3056,PRJ,Project Coin,-,-,-
3057,PBC,Profitbase,-,-,-
3058,PHC,Profit Hunters Coin,-,-,-
3059,PFL,Professional Fighters League Fan Token,6.47,-,98166.0
3060,PROC,ProCurrency,-,-,-
3061,XPRO,ProCoin,-,-,-
3062,PRA,ProChain,-,-,-
3063,PROB,ProBit Token,-,-,-
3064,XPP,Private Pay,-,-,-
3065,PRISM,Prisma Protocol,-,-,-
3066,PRINT,Printer.Finance,-,-,-
3067,XPM,Primecoin,-,-,-
3068,PSC,PrimeStone,-,-,-
3069,PRIME,PrimeDAO,-,-,-
3070,_PWC,Prime Whiterock Company,0.01,-,4308.0
3071,PFI,Prime Finance,2.1,-,949.0
3072,PBT,Primalbase Token,-,-,-
3073,PRVS,Previse,1.18,-,599976.0
3074,PRS,PressOne,-,-,-
3075,PRES,President Trump,-,-,-
3076,PRDX,Predix Network,0.48,-,2480.0
3077,PRDZ,Predictz,35.42,-,200.0
3078,PWRB,PowerBalt,-,-,-
3079,_POWER,Power Network,0.03,-,6435.0
3080,PIPT,Power Index Pool Token,4.38,-,229072.0
3081,PTM,Potentiam,0.05,-,17976.0
3082,POST,PostCoin,-,-,-
3083,POSS,Posscoin,-,-,-
3084,POSQ,Poseidon Quark,-,-,-
3085,QQQ,Poseidon Network,0.03,-,399865.0
3086,PVY,Pornvisory ,-,-,-
3087,CHOP,Porkchop,-,-,-
3088,POPO,Popo Finance,0.04,-,108965.0
3089,_CORN,Popcorn,0.09,-,545.0
3090,FAG,PoorFag Token,-,-,-
3091,PSK,PoolStake,-,-,-
3092,POODL,Poodl Token,0.0,-,41235.0
3093,GON,Polygon,-,-,-
3094,PLBT,Polybius,2.23,-,366.0
3095,GHOUL,Poltergeist Exchange,0.06,-,3976.0
3096,POX,Pollux Coin,0.7,-,3454.0
3097,ZCK,Polkazeck,0.04,-,26057.0
3098,POLK,Polkamarkets,2.13,-,3210614.0
3099,__LKR,Polkalokr,0.97,-,505829.0
3100,CVR,Polkacover,0.57,-,255844.0
3101,PBASE,Polkabase,0.05,-,856.0
3102,PKS,PolkaSocks,-,-,-
3103,PKF,PolkaFoundry,1.96,-,1219371.0
